10.172.162.20 - - [03/Dec/2015:00:51:12 -0800] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:14 -0800] "GET /jenkins/static/632e0264/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/16x16/health-60to79.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/menu_down_arrow.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/menu_right_arrow2.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:15 -0800] "GET /jenkins/static/632e0264/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:20 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [03/Dec/2015:23:58:21 -0800] "POST /jenkins/updateCenter/byId/default/postBack HTTP/1.1" 200 6
10.58.180.73 - - [03/Dec/2015:23:58:25 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 51
10.172.104.102 - - [03/Dec/2015:23:58:30 -0800] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [03/Dec/2015:23:58:30 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 424
10.58.180.73 - - [03/Dec/2015:23:58:30 -0800] "GET /jenkins/static/632e0264/images/16x16/grey.png HTTP/1.1" 200 397
10.58.180.73 - - [03/Dec/2015:23:58:30 -0800] "GET /jenkins/static/632e0264/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:35 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 394
10.58.180.73 - - [03/Dec/2015:23:58:40 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 577
10.58.180.73 - - [03/Dec/2015:23:58:41 -0800] "GET /jenkins/static/632e0264/images/16x16/blue_anime.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:43 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/contextMenu HTTP/1.1" 200 340
10.58.180.73 - - [03/Dec/2015:23:58:43 -0800] "GET /jenkins/static/632e0264/images/24x24/terminal.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:43 -0800] "GET /jenkins/static/632e0264/images/24x24/document-properties.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/console HTTP/1.1" 200 3990
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/adjuncts/632e0264/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:44 -0800] "GET /jenkins/static/632e0264/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/script.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/descriptor/hudson.tasks._ant.AntTargetNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/script.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/48x48/blue_anime.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/document-properties.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/previous.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 655
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/terminal.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/document.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "POST /jenkins/extensionList/hudson.console.ConsoleAnnotatorFactory/hudson.plugins.timestamper.annotator.TimestampAnnotatorFactory/usersettings HTTP/1.1" 200 236
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/images/spinner.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:45 -0800] "GET /jenkins/static/632e0264/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:46 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:47 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:48 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:49 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:51 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 95
10.58.180.73 - - [03/Dec/2015:23:58:52 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:53 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:54 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:55 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 -
10.58.180.73 - - [03/Dec/2015:23:58:56 -0800] "GET /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/ HTTP/1.1" 200 5614
10.58.180.73 - - [03/Dec/2015:23:58:56 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/logText/progressiveHtml HTTP/1.1" 200 1503
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/static/632e0264/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:58 -0800] "GET /jenkins/adjuncts/632e0264/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:58:59 -0800] "GET /jenkins/static/632e0264/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/adjuncts/632e0264/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/health-60to79.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/blue_anime.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:00 -0800] "GET /jenkins/static/632e0264/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:01 -0800] "GET /jenkins/static/632e0264/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:01 -0800] "GET /jenkins/static/632e0264/images/16x16/stop.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:02 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/stop HTTP/1.1" 302 -
10.58.180.73 - - [03/Dec/2015:23:59:02 -0800] "GET /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/ HTTP/1.1" 200 5459
10.58.180.73 - - [03/Dec/2015:23:59:05 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/buildHistory/ajax HTTP/1.1" 200 387
10.58.180.73 - - [03/Dec/2015:23:59:08 -0800] "POST /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/contextMenu HTTP/1.1" 200 380
10.58.180.73 - - [03/Dec/2015:23:59:08 -0800] "GET /jenkins/static/632e0264/images/24x24/terminal.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:08 -0800] "GET /jenkins/static/632e0264/images/24x24/document-properties.png HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/view/SP302/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP302/29/console HTTP/1.1" 200 4967
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [03/Dec/2015:23:59:09 -0800] "GET /jenkins/static/632e0264/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
