10.173.161.34 - - [11/Sep/2016:08:01:59 -0700] "GET /jenkins/job/SRS_RMA_BUILD_TRIGGER_BY_RMADEV_SP305/build?token=INSTALLER HTTP/1.1" 201 -
10.58.180.73 - - [11/Sep/2016:22:57:26 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:26 -0700] "GET /jenkins/static/436f1172/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/configure HTTP/1.1" 200 23809
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:28 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.model.FreeStyleProject/checkLabel?value=master HTTP/1.1" 200 171
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "POST /jenkins/$stapler/bound/8f5a9f8b-3e5a-4136-83e9-8345042955a9/render HTTP/1.1" 200 180
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/fillCompressionLevelItems HTTP/1.1" 200 154
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "POST /jenkins/$stapler/bound/4d8c8e30-1bcc-4a69-b7c1-09cec5e38edf/render HTTP/1.1" 200 789
10.58.180.73 - - [11/Sep/2016:22:57:29 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.model.FreeStyleProject/checkCustomWorkspace?value=&customWorkspace= HTTP/1.1" 200 119
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/checkDisplayName?displayName=&jobName=SP305_SRS_DAILY_BUILD_INTEGRATION HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsRepository/checkCvsRoot?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:22:57:30 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkRemoteName?value= HTTP/1.1" 200 117
10.58.180.73 - - [11/Sep/2016:22:57:31 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.CvsModule/checkProjectsetFileName?value= HTTP/1.1" 200 126
10.58.180.73 - - [11/Sep/2016:22:57:31 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.ExcludedRegion/checkPattern?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:31 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkRemote?value= HTTP/1.1" 200 120
10.58.180.73 - - [11/Sep/2016:22:57:31 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkLocal?value=. HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:31 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkRevisionPropertiesSupported?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:32 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/jenkins.triggers.ReverseBuildTrigger/checkUpstreamProjects?value= HTTP/1.1" 200 113
10.58.180.73 - - [11/Sep/2016:22:57:32 -0700] "GET /jenkins/publisher/ExtendedEmailPublisher/recipientListRecipientsCheck?value=jesson.ji%40sap.com%2Ccelia.cui%40sap.com HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:32 -0700] "GET /jenkins/publisher/ExtendedEmailPublisher/recipientListRecipientsCheck?value=%24DEFAULT_REPLYTO HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:32 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:32 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkIncludedRegions?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:33 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedUsers?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:33 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.scm.SubversionSCM/checkExcludedCommitMessages?value= HTTP/1.1" 200 6
10.58.180.73 - - [11/Sep/2016:22:57:33 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/descriptorByName/hudson.triggers.TimerTrigger/checkSpec?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:22:57:33 -0700] "GET /jenkins/trigger/TimerTrigger/check?value= HTTP/1.1" 200 125
10.58.180.73 - - [11/Sep/2016:22:57:34 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:57:39 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:57:44 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:57:49 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:57:54 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:57:59 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:05 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:10 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:15 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:20 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:25 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:30 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:36 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:41 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:46 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:51 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:58:56 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:01 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:07 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:12 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:17 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:22 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:27 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:32 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:38 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:43 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 51
10.58.180.73 - - [11/Sep/2016:22:59:46 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/configSubmit HTTP/1.1" 302 -
10.58.180.73 - - [11/Sep/2016:22:59:46 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/ HTTP/1.1" 200 5001
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/yahoo/yahoo-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/dom/dom-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/event/event-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/container-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/animation/animation-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/dragdrop/dragdrop-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/connection/connection-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/datasource/datasource-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/autocomplete/autocomplete-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/menu-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/button-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/element/element-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/storage/storage-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/hudson-behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/sortable.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/scripts/yui/cookie/cookie-min.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:47 -0700] "GET /jenkins/static/436f1172/plugin/translation/flags.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/headshot.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/title.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/atom.gif HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/clock.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/16x16/help.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/16x16/health-80plus.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/16x16/blue.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/search.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/48x48/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/48x48/folder.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/up.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/edit-delete.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/24x24/setting.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/16x16/collapse.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/images/16x16/notepad.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:48 -0700] "GET /jenkins/static/436f1172/plugin/email-ext/images/template-debugger.png HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:50 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/build?delay=0sec HTTP/1.1" 201 -
10.58.180.73 - - [11/Sep/2016:22:59:53 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/buildHistory/ajax HTTP/1.1" 200 666
10.58.180.73 - - [11/Sep/2016:22:59:54 -0700] "POST /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/8/contextMenu HTTP/1.1" 200 334
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/job/SP305_SRS_DAILY_BUILD_INTEGRATION/8/console HTTP/1.1" 200 3907
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/css/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/css/color.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/css/responsive-grid.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/prototype.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/behavior.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/yui/assets/skins/sam/skin.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/yui/container/assets/skins/sam/container.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/yui/button/assets/skins/sam/button.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/static/436f1172/scripts/yui/menu/assets/skins/sam/menu.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/adjuncts/436f1172/lib/layout/breadcrumbs.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/descriptor/hudson.tasks._ant.AntOutcomeNote/style.css HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/adjuncts/436f1172/org/kohsuke/stapler/bind.js HTTP/1.1" 304 -
10.58.180.73 - - [11/Sep/2016:22:59:55 -0700] "GET /jenkins/descriptor/hudson.console.ExpandableDetailsNote/style.css HTTP/1.1" 304 -
